No,Kode,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency,Tanggal,source_file,Volume_MA5,Spike
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,94,0,26 Sep 2024,0,103,87,101,7,76700,7279200,25,101.0,100,100,94,300,1307734937,1307734937,0,0,0,0,0,0,2024-09-26,Stock Summary-20240926.xlsx,48160.0,YES
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,101,0,27 Sep 2024,0,101,99,99,-2,3500,351800,9,99.0,101,900,98,100,1307734937,1307734937,0,0,0,0,0,0,2024-09-27,Stock Summary-20240927.xlsx,42720.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,99,0,30 Sep 2024,0,108,90,93,-6,129000,11735900,42,93.0,99,2100,93,400,1307734937,1307734937,0,0,0,0,0,0,2024-09-30,Stock Summary-20240930.xlsx,67300.0,YES
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,93,0,01 Oct 2024,0,100,94,98,5,20400,1994900,19,98.0,99,11200,98,100,1307734937,1307734937,0,0,0,0,0,0,2024-10-01,Stock Summary-20241001.xlsx,59200.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,98,0,02 Oct 2024,0,102,89,102,4,6098400,619016200,47,102.0,102,16300,96,5600,1307734937,1307734937,0,0,0,0,0,0,2024-10-02,Stock Summary-20241002.xlsx,1265600.0,YES
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,102,0,03 Oct 2024,0,102,94,95,-7,15400,1517100,12,95.0,102,7300,95,900,1307734937,1307734937,0,0,0,0,0,0,2024-10-03,Stock Summary-20241003.xlsx,1253340.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,95,0,04 Oct 2024,0,104,90,104,9,3137000,326020400,369,104.0,0,0,104,587600,1307734937,1307734937,0,0,0,0,0,0,2024-10-04,Stock Summary-20241004.xlsx,1880040.0,YES
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,104,0,07 Oct 2024,0,114,94,98,-6,1713600,169084300,274,98.0,98,1400,97,500,1307734937,1307734937,0,0,0,0,0,0,2024-10-07,Stock Summary-20241007.xlsx,2196960.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,98,0,08 Oct 2024,0,97,89,89,-9,2646400,237772000,232,89.0,89,67400,0,0,1307734937,1307734937,0,0,0,0,0,0,2024-10-08,Stock Summary-20241008.xlsx,2722160.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,89,0,09 Oct 2024,0,92,84,87,-2,1238200,104582500,140,87.0,87,13200,85,400,1307734937,1307734937,0,0,0,0,0,0,2024-10-09,Stock Summary-20241009.xlsx,1750120.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,87,0,10 Oct 2024,0,87,79,79,-8,1473900,119466800,140,79.0,82,3000,79,81000,1307734937,1307734937,0,0,0,0,0,0,2024-10-10,Stock Summary-20241010.xlsx,2041820.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,79,0,11 Oct 2024,0,85,77,82,3,12727900,1006385400,132,82.0,82,49400,81,13000,1307734937,1307734937,0,0,0,0,0,0,2024-10-11,Stock Summary-20241011.xlsx,3960000.0,YES
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,82,0,14 Oct 2024,0,90,82,86,4,435700,37555300,132,86.0,86,15500,85,4300,1307734937,1307734937,0,0,0,0,0,0,2024-10-14,Stock Summary-20241014.xlsx,3704420.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,86,0,15 Oct 2024,0,94,83,85,-1,139600,12381400,104,85.0,85,8200,83,1400,1307734937,1307734937,0,0,0,0,0,0,2024-10-15,Stock Summary-20241015.xlsx,3203060.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,85,0,16 Oct 2024,0,87,84,86,1,72900,6199400,38,86.0,87,5100,85,6800,1307734937,1307734937,0,0,0,0,0,0,2024-10-16,Stock Summary-20241016.xlsx,2970000.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,86,0,17 Oct 2024,0,87,84,86,0,54600,4700100,30,86.0,87,6500,86,1600,1307734937,1307734937,0,0,0,0,0,0,2024-10-17,Stock Summary-20241017.xlsx,2686140.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,86,0,18 Oct 2024,0,88,84,87,1,80800,7048300,26,87.0,87,58200,86,6500,1307734937,1307734937,0,0,0,0,0,0,2024-10-18,Stock Summary-20241018.xlsx,156720.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,87,0,21 Oct 2024,0,93,84,89,2,68300,6042800,59,89.0,89,500,87,1200,1307734937,1307734937,0,0,0,0,0,0,2024-10-21,Stock Summary-20241021.xlsx,83240.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,89,0,22 Oct 2024,0,93,86,92,3,1058400,95680100,81,92.0,92,159100,91,9400,1307734937,1307734937,0,0,0,0,0,0,2024-10-22,Stock Summary-20241022.xlsx,267000.0,YES
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,92,0,23 Oct 2024,0,92,90,90,-2,476200,43094900,39,90.0,92,3400,90,8600,1307734937,1307734937,0,0,0,0,0,0,2024-10-23,Stock Summary-20241023.xlsx,347660.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,90,0,24 Oct 2024,0,95,88,94,4,446900,40328300,71,94.0,94,42500,90,1100,1307734937,1307734937,0,0,0,0,0,0,2024-10-24,Stock Summary-20241024.xlsx,426120.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,94,0,25 Oct 2024,0,94,89,91,-3,126100,11459200,73,91.0,92,300,91,1000,1307734937,1307734937,0,0,0,0,0,0,2024-10-25,Stock Summary-20241025.xlsx,435180.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,91,0,28 Oct 2024,0,100,85,91,0,33000,3020500,23,91.0,92,477300,91,3900,1307734937,1307734937,0,0,0,0,0,0,2024-10-28,Stock Summary-20241028.xlsx,428120.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,91,0,29 Oct 2024,0,90,85,87,-4,131900,11447500,38,87.0,88,11200,87,69800,1307734937,1307734937,0,0,0,0,0,0,2024-10-29,Stock Summary-20241029.xlsx,242820.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,87,0,30 Oct 2024,0,92,87,92,5,91600,8177000,36,92.0,91,25500,89,200,1307734937,1307734937,0,0,0,0,0,0,2024-10-30,Stock Summary-20241030.xlsx,165900.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,92,0,31 Oct 2024,0,92,87,91,-1,1112700,96919200,34,91.0,90,400,89,100,1307734937,1307734937,0,0,0,0,0,0,2024-10-31,Stock Summary-20241031.xlsx,299060.0,YES
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,91,0,01 Nov 2024,0,91,89,89,-2,12000,1076300,13,89.0,90,800,89,26500,1307734937,1307734937,0,0,0,0,0,0,2024-11-01,Stock Summary-20241101.xlsx,276240.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,89,0,04 Nov 2024,0,89,83,84,-5,29500,2470000,39,84.0,85,900,84,7100,1307734937,1307734937,0,0,0,0,0,0,2024-11-04,Stock Summary-20241104.xlsx,275540.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,84,0,05 Nov 2024,0,84,79,81,-3,262900,21278700,35,81.0,83,3700,81,29200,1307734937,1307734937,0,0,0,0,0,0,2024-11-05,Stock Summary-20241105.xlsx,301740.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,81,0,06 Nov 2024,0,89,82,89,8,134300,11889100,57,89.0,0,0,89,22800,1307734937,1307734937,0,0,0,0,0,0,2024-11-06,Stock Summary-20241106.xlsx,310280.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,89,0,07 Nov 2024,0,91,81,81,-8,87700,7608100,42,81.0,90,10400,81,41300,1307734937,1307734937,0,0,0,0,0,0,2024-11-07,Stock Summary-20241107.xlsx,105280.0,NO
502,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,81,0,08 Nov 2024,0,89,82,83,2,58200,5141300,48,83.0,87,1200,83,122000,1307734937,1307734937,0,0,0,0,0,0,2024-11-08,Stock Summary-20241108.xlsx,114520.0,NO
503,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,83,0,11 Nov 2024,0,89,83,87,4,17800,1541200,17,87.0,88,10000,87,18100,1307734937,1307734937,0,0,0,0,0,0,2024-11-11,Stock Summary-20241111.xlsx,112180.0,NO
504,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,87,0,12 Nov 2024,0,88,83,85,-2,241600,20904700,30,85.0,87,900,85,1200,1307734937,1307734937,0,0,0,0,0,0,2024-11-12,Stock Summary-20241112.xlsx,107920.0,YES
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,85,0,13 Nov 2024,0,87,85,86,1,1300,111600,8,86.0,86,11000,84,1500,1307734937,1307734937,0,0,0,0,0,0,2024-11-13,Stock Summary-20241113.xlsx,81320.0,NO
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,86,0,14 Nov 2024,0,87,83,86,0,52200,4427900,30,86.0,84,1000,83,14500,1307734937,1307734937,0,0,0,0,0,0,2024-11-14,Stock Summary-20241114.xlsx,74220.0,NO
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,86,0,15 Nov 2024,0,94,83,84,-2,2500,211200,7,84.0,84,300,83,11600,1307734937,1307734937,0,0,0,0,0,0,2024-11-15,Stock Summary-20241115.xlsx,63080.0,NO
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,84,0,18 Nov 2024,0,88,83,84,0,6000,511800,9,84.0,84,100,83,33700,1307734937,1307734937,0,0,0,0,0,0,2024-11-18,Stock Summary-20241118.xlsx,60720.0,NO
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,84,0,19 Nov 2024,0,92,81,83,-1,1467200,127812500,152,83.0,84,17700,83,75100,1307734937,1307734937,0,0,0,0,0,0,2024-11-19,Stock Summary-20241119.xlsx,305840.0,YES
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,83,0,20 Nov 2024,0,84,80,80,-3,15500,1273200,25,80.0,83,2600,81,100,1307734937,1307734937,0,0,0,0,0,0,2024-11-20,Stock Summary-20241120.xlsx,308680.0,NO
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,80,0,21 Nov 2024,0,85,82,83,3,41300,3460700,29,83.0,84,1400,83,11700,1307734937,1307734937,0,0,0,0,0,0,2024-11-21,Stock Summary-20241121.xlsx,306500.0,NO
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,83,0,22 Nov 2024,0,91,82,91,8,466100,40967000,54,91.0,0,0,91,25100,1307734937,1307734937,0,0,0,0,0,0,2024-11-22,Stock Summary-20241122.xlsx,399220.0,NO
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,91,0,25 Nov 2024,0,99,89,89,-2,2863800,273432200,158,89.0,89,2100,88,1000,1307734937,1307734937,0,0,0,0,0,0,2024-11-25,Stock Summary-20241125.xlsx,970780.0,YES
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,89,0,26 Nov 2024,0,97,84,87,-2,549600,49674900,68,87.0,96,30500,87,2100,1307734937,1307734937,0,0,0,0,0,0,2024-11-26,Stock Summary-20241126.xlsx,787260.0,NO
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,87,0,28 Nov 2024,0,93,84,90,3,197000,17985400,24,90.0,90,14200,88,1300,1307734937,1307734937,0,0,0,0,0,0,2024-11-28,Stock Summary-20241128.xlsx,823560.0,NO
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,90,0,29 Nov 2024,0,99,83,83,-7,10974400,1012354800,969,83.0,90,1200,83,4900,1307734937,1307734937,0,0,0,0,0,0,2024-11-29,Stock Summary-20241129.xlsx,3010180.0,YES
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,83,0,02 Dec 2024,0,90,79,86,3,87600,7256300,34,86.0,84,1000,81,5000,1307734937,1307734937,0,0,0,0,0,0,2024-12-02,Stock Summary-20241202.xlsx,2934480.0,NO
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,86,0,03 Dec 2024,0,92,80,83,-3,48000,4037000,51,83.0,85,300,83,6300,1307734937,1307734937,0,0,0,0,0,0,2024-12-03,Stock Summary-20241203.xlsx,2371320.0,NO
505,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,83,0,04 Dec 2024,0,86,80,83,0,137100,11243400,46,83.0,84,4500,83,9500,1307734937,1307734937,0,0,0,0,0,0,2024-12-04,Stock Summary-20241204.xlsx,2288820.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,83,0,05 Dec 2024,0,91,82,84,1,804200,72835700,38,84.0,86,700,85,1500,1307734937,1307734937,0,0,0,0,0,0,2024-12-05,Stock Summary-20241205.xlsx,2410260.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,84,0,06 Dec 2024,0,90,84,87,3,5700,479800,8,87.0,87,9400,84,6600,1307734937,1307734937,0,0,0,0,0,0,2024-12-06,Stock Summary-20241206.xlsx,216520.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,87,0,09 Dec 2024,0,95,85,86,-1,35800,3112400,36,86.0,87,2000,86,17300,1307734937,1307734937,0,0,0,0,0,0,2024-12-09,Stock Summary-20241209.xlsx,206160.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,86,0,10 Dec 2024,0,91,83,85,-1,153400,13187600,260,85.0,86,4600,85,2500,1307734937,1307734937,0,0,0,0,0,0,2024-12-10,Stock Summary-20241210.xlsx,227240.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,85,0,11 Dec 2024,0,86,84,84,-1,5000,422500,8,84.0,85,2600,84,3200,1307734937,1307734937,0,0,0,0,0,0,2024-12-11,Stock Summary-20241211.xlsx,200820.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,84,0,12 Dec 2024,0,85,84,85,1,28000,2353300,10,85.0,85,13500,84,1100,1307734937,1307734937,0,0,0,0,0,0,2024-12-12,Stock Summary-20241212.xlsx,45580.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,85,0,13 Dec 2024,0,85,84,85,0,8800,742000,8,85.0,85,10000,84,197000,1307734937,1307734937,0,0,0,0,0,0,2024-12-13,Stock Summary-20241213.xlsx,46200.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,85,0,16 Dec 2024,0,84,84,84,-1,1000,84000,1,84.0,85,9900,83,4900,1307734937,1307734937,0,0,0,0,0,0,2024-12-16,Stock Summary-20241216.xlsx,39240.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,84,0,17 Dec 2024,0,86,83,85,1,21200,1801900,7,85.0,85,700,84,200,1307734937,1307734937,0,0,0,0,0,0,2024-12-17,Stock Summary-20241217.xlsx,12800.0,YES
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,85,0,18 Dec 2024,0,86,86,86,1,100,8600,1,86.0,86,20300,83,1000,1307734937,1307734937,0,0,0,0,0,0,2024-12-18,Stock Summary-20241218.xlsx,11820.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,86,0,19 Dec 2024,0,85,84,84,-2,14400,1211200,10,84.0,84,33900,83,10000,1307734937,1307734937,0,0,0,0,0,0,2024-12-19,Stock Summary-20241219.xlsx,9100.0,YES
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,84,0,20 Dec 2024,0,92,83,83,-1,30400,2574400,9,83.0,85,8000,84,1000,1307734937,1307734937,0,0,0,0,0,0,2024-12-20,Stock Summary-20241220.xlsx,13420.0,YES
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,83,0,23 Dec 2024,0,84,81,81,-2,43300,3529700,19,81.0,81,66700,80,5300,1307734937,1307734937,0,0,0,0,0,0,2024-12-23,Stock Summary-20241223.xlsx,21880.0,YES
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,81,0,24 Dec 2024,0,82,80,81,0,73300,6008600,7,81.0,82,1300,81,4100,1307734937,1307734937,0,0,0,0,0,0,2024-12-24,Stock Summary-20241224.xlsx,32300.0,YES
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,81,0,27 Dec 2024,0,83,82,83,2,11500,954100,12,83.0,83,17100,82,200,1307734937,1307734937,0,0,0,350000,26250000,1,2024-12-27,Stock Summary-20241227.xlsx,34580.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,83,0,30 Dec 2024,0,91,83,86,3,1020900,90314400,104,86.0,88,800,86,8300,1307734937,1307734937,0,0,0,0,0,0,2024-12-30,Stock Summary-20241230.xlsx,235880.0,YES
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,86,0,02 Jan 2025,0,92,83,86,0,29200,2565100,13,86.0,88,2000,86,5300,1307734937,1307734937,0,0,0,0,0,0,2025-01-02,Stock Summary-20250102.xlsx,235640.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,86,0,03 Jan 2025,0,86,85,86,0,9300,797100,11,86.0,93,32700,86,4000,1307734937,1307734937,0,0,0,0,0,0,2025-01-03,Stock Summary-20250103.xlsx,228840.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,86,0,06 Jan 2025,0,93,85,90,4,102000,9248500,35,90.0,91,600,90,982500,1307734937,1307734937,0,0,0,0,0,0,2025-01-06,Stock Summary-20250106.xlsx,234580.0,NO
506,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,90,0,07 Jan 2025,0,99,87,99,9,1750000,166817700,188,99.0,0,0,99,871200,1307734937,1307734937,0,0,0,0,0,0,2025-01-07,Stock Summary-20250107.xlsx,582280.0,YES
507,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,99,0,08 Jan 2025,0,108,102,104,5,827900,89227700,120,104.0,106,63900,102,900,1307734937,1307734937,0,0,0,0,0,0,2025-01-08,Stock Summary-20250108.xlsx,543680.0,YES
509,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,104,0,09 Jan 2025,0,113,95,96,-8,871900,84399800,187,96.0,98,18600,95,1700,1307734937,1307734937,0,0,200,0,0,0,2025-01-09,Stock Summary-20250109.xlsx,712220.0,NO
509,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,96,0,10 Jan 2025,0,98,88,93,-3,158100,14730100,49,93.0,98,5500,93,3022900,1307734937,1307734937,0,0,0,0,0,0,2025-01-10,Stock Summary-20250110.xlsx,741980.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,93,0,13 Jan 2025,0,102,85,98,5,185000,18477500,74,98.0,100,3600,98,5900,1307734937,1307734937,0,200,0,0,0,0,2025-01-13,Stock Summary-20250113.xlsx,758580.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,98,0,14 Jan 2025,0,107,90,98,0,1525500,139506400,87,98.0,99,1400,98,688000,1307734937,1307734937,0,0,0,0,0,0,2025-01-14,Stock Summary-20250114.xlsx,713680.0,YES
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,98,0,15 Jan 2025,0,100,90,97,-1,660700,60565600,43,97.0,98,3500,97,148700,1307734937,1307734937,0,0,0,0,0,0,2025-01-15,Stock Summary-20250115.xlsx,680240.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,97,0,16 Jan 2025,0,97,91,94,-3,34700,3350200,20,94.0,94,4500,93,200,1307734937,1307734937,0,0,0,0,0,0,2025-01-16,Stock Summary-20250116.xlsx,512800.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,94,0,17 Jan 2025,0,100,91,92,-2,13900,1289000,13,92.0,97,900,94,1500,1307734937,1307734937,0,0,0,0,0,0,2025-01-17,Stock Summary-20250117.xlsx,483960.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,92,0,20 Jan 2025,0,101,91,101,9,59400,5745700,53,101.0,100,2100,93,2900,1307734937,1307734937,0,0,0,0,0,0,2025-01-20,Stock Summary-20250120.xlsx,458840.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,101,0,21 Jan 2025,0,111,92,100,-1,590200,60977800,94,100.0,104,1500,100,1600,1307734937,1307734937,0,0,0,0,0,0,2025-01-21,Stock Summary-20250121.xlsx,271780.0,YES
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,100,0,22 Jan 2025,0,105,93,102,2,771600,76852300,57,102.0,100,2200,95,1200,1307734937,1307734937,0,0,0,4989000,498900000,3,2025-01-22,Stock Summary-20250122.xlsx,293960.0,YES
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,102,0,23 Jan 2025,0,108,95,96,-6,141400,14646200,96,96.0,102,2000,96,300,1307734937,1307734937,0,0,0,0,0,0,2025-01-23,Stock Summary-20250123.xlsx,315300.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,96,0,24 Jan 2025,0,105,95,105,9,115800,11979500,57,105.0,0,0,105,197000,1307734937,1307734937,0,0,0,0,0,0,2025-01-24,Stock Summary-20250124.xlsx,335680.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,105,0,30 Jan 2025,0,115,95,103,-2,415700,41879100,106,103.0,104,2800,103,46500,1307734937,1307734937,0,0,0,0,0,0,2025-01-30,Stock Summary-20250130.xlsx,406940.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,103,0,31 Jan 2025,0,106,100,106,3,92900,9764500,18,106.0,107,2100,106,200800,1307734937,1307734937,0,0,0,0,0,0,2025-01-31,Stock Summary-20250131.xlsx,307480.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,106,0,03 Feb 2025,0,116,101,116,10,1054500,116806100,94,116.0,116,339300,105,1100,1307734937,1307734937,0,0,0,0,0,0,2025-02-03,Stock Summary-20250203.xlsx,364060.0,YES
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,116,0,04 Feb 2025,0,125,106,115,-1,1464900,168436600,125,115.0,116,26300,115,46800,1307734937,1307734937,0,0,0,0,0,0,2025-02-04,Stock Summary-20250204.xlsx,628760.0,YES
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,115,0,05 Feb 2025,0,115,106,111,-4,350900,38702200,35,111.0,113,43200,111,889100,1307734937,1307734937,0,0,0,0,0,0,2025-02-05,Stock Summary-20250205.xlsx,675780.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,111,0,06 Feb 2025,0,119,101,111,0,2473600,272540300,105,111.0,113,18200,111,286500,1307734937,1307734937,0,0,0,0,0,0,2025-02-06,Stock Summary-20250206.xlsx,1087360.0,YES
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,111,0,07 Feb 2025,0,118,106,109,-2,1647000,183988800,166,109.0,116,4500,109,199800,1307734937,1307734937,0,0,0,0,0,0,2025-02-07,Stock Summary-20250207.xlsx,1398180.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,109,0,10 Feb 2025,0,115,99,103,-6,6774000,768868900,100,103.0,106,1000,103,5295300,1307734937,1307734937,0,0,0,0,0,0,2025-02-10,Stock Summary-20250210.xlsx,2542080.0,YES
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,103,0,11 Feb 2025,0,111,101,102,-1,1060000,109096500,25,102.0,104,6700,102,3700,1307734937,1307734937,0,0,0,0,0,0,2025-02-11,Stock Summary-20250211.xlsx,2461100.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,102,0,12 Feb 2025,0,109,93,105,3,27000,2841100,20,105.0,108,1500,105,1225600,1307734937,1307734937,0,0,0,0,0,0,2025-02-12,Stock Summary-20250212.xlsx,2396320.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,105,0,13 Feb 2025,0,105,105,105,0,500,52500,1,105.0,105,500,100,1000,1307734937,1307734937,0,0,0,0,0,0,2025-02-13,Stock Summary-20250213.xlsx,1901700.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,105,0,14 Feb 2025,0,113,107,113,8,929200,104140500,15,113.0,114,3000,113,3000,1307734937,1307734937,0,0,0,0,0,0,2025-02-14,Stock Summary-20250214.xlsx,1758140.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,113,0,17 Feb 2025,0,124,104,115,2,53500,5895600,42,115.0,113,100,108,100,1307734937,1307734937,0,0,0,0,0,0,2025-02-17,Stock Summary-20250217.xlsx,414040.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,115,0,18 Feb 2025,0,114,107,110,-5,129500,14302000,15,110.0,113,100,110,800,1307734937,1307734937,0,0,0,0,0,0,2025-02-18,Stock Summary-20250218.xlsx,227940.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,110,0,19 Feb 2025,0,117,103,106,-4,816900,89492000,87,106.0,109,1000,106,987800,1307734937,1307734937,0,0,0,0,0,0,2025-02-19,Stock Summary-20250219.xlsx,385920.0,YES
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,106,0,20 Feb 2025,0,108,105,107,1,122300,12995400,17,107.0,108,1900,107,39300,1307734937,1307734937,0,0,0,0,0,0,2025-02-20,Stock Summary-20250220.xlsx,410280.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,107,0,21 Feb 2025,0,117,102,112,5,783600,88655800,83,112.0,112,51800,102,2200,1307734937,1307734937,0,0,0,0,0,0,2025-02-21,Stock Summary-20250221.xlsx,381160.0,YES
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,112,0,24 Feb 2025,0,123,102,122,10,545500,62476000,51,122.0,121,7300,114,500,1307734937,1307734937,0,0,0,0,0,0,2025-02-24,Stock Summary-20250224.xlsx,479560.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,122,0,25 Feb 2025,0,129,112,112,-10,603900,71607900,102,112.0,117,200,112,1265600,1307734937,1307734937,0,0,0,0,0,0,2025-02-25,Stock Summary-20250225.xlsx,574440.0,NO
511,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,112,0,26 Feb 2025,0,123,108,114,2,46800,5493500,29,114.0,110,1500,108,3100,1307734937,1307734937,0,0,0,0,0,0,2025-02-26,Stock Summary-20250226.xlsx,420420.0,NO
